page,product_name,price,rating,ram,product_dimention,camera,battery,processor
https://www.flipkart.com/search?q=mobiles&page=13,BlackBear i7,"₹1,595",3.8,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) HQVGA Display,0.08MP Rear Camera,1550 mAh Battery,1 Year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries form the date of purchase
https://www.flipkart.com/search?q=mobiles&page=13,"OPPO Ravichandran Ashwin Limited Edition (Black, 64 GB)","₹22,990",4.6,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.82 cm (6.23 inch) Full HD+ Display,16MP Rear Camera | 25MP Front Camera,3400 mAh Battery,MTK P60 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=13,"Gionee F9 Plus (Blue, 32 GB)","₹7,499",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) HD+ Display,13MP + 2MP | 13MP Front Camera,4050 mAh Battery,Spreadtrum Processor
https://www.flipkart.com/search?q=mobiles&page=13,Nokia 3310 DS,"₹3,580",3.8,16 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,2MP Rear Camera,1200 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=12,I Kall K44 new mobile,₹649,3.7,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,800 mAh Battery,Qualcomm Snapdragon 845 Processor
https://www.flipkart.com/search?q=mobiles&page=12,"POCO F1 (Graphite Black, 256 GB)","₹24,999",4.5,8 GB RAM | 256 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 625 Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Redmi Note 5 (Rose Gold, 32 GB)","₹10,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,15.21 cm (5.99 inch) Full HD+ Display,12MP Rear Camera | 5MP Front Camera,4000 mAh Li Polymer Battery,1 Year Product and 6 Month Accessories
https://www.flipkart.com/search?q=mobiles&page=12,Micromax X749,"₹1,427",4.2,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1750 mAh Battery,Kirin 710 2.2GHz Octa Core Processor
https://www.flipkart.com/search?q=mobiles&page=17,Itel IT5025,"₹1,040",4,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,6.1 cm (2.4 inch) NA Display,0.3MP Rear Camera,1200 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=18,"Vivo V11 (Starry Night Black, 64 GB)","₹24,990",4.5,6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 25MP Front Camera,3315 mAh Battery,MediaTek P60 Octa Core 2.0 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=18,"POCO F1 (Steel Blue, 128 GB)","₹18,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,15.7 cm (6.18 inch) Full HD+ Display,12MP + 5MP | 20MP Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 845 Processor
https://www.flipkart.com/search?q=mobiles&page=18,"Samsung Galaxy S9 (Midnight Black, 256 GB)","₹65,900",4.4,4 GB RAM | 256 GB ROM | Expandable Upto 400 GB,14.73 cm (5.8 inch) Quad HD+ Display,12MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Exynos 9810 Processor
https://www.flipkart.com/search?q=mobiles&page=18,"Apple iPhone 8 Plus (Space Grey, 256 GB)","₹84,900",4.6,256 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",Brand Warranty of 1 Year
https://www.flipkart.com/search?q=mobiles&page=18,"Huawei P9 (Mystic Silver, 32 GB)","₹39,999",4.5,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.21 cm (5.2 inch) Full HD Display,12MP + 12MP | 8MP Front Camera,3000 mAh Battery,HUAWEI Kirin 955 ARM Cortex-A72 64-bit + ARM Cortex-A53 64-bit Processor
https://www.flipkart.com/search?q=mobiles&page=18,"Apple iPhone 11 Pro Max (Midnight Green, 64 GB)","₹1,17,100",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=16,Kechaoda K116 Plus,₹916,4,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,400 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=11,Jivi N9030,"₹1,599",4,1 MB RAM | 16 MB ROM | Expandable Upto 128 MB,7.11 cm (2.8 inch) QVGA Display,0.03MP + 0MP | 0MP Front Camera,3000 mAh Battery,NA Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Apple iPhone 11 Pro Max (Space Grey, 64 GB)","₹1,17,100",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=11,"Realme 3 Pro (Nitro Blue, 128 GB)","₹16,999",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 25MP Front Camera,4045 mAh Battery,Qualcomm Snapdragon 710 Octa Core 2.2 GHz AIE Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Samsung Galaxy S20+ (Cosmic Gray, 128 GB)","₹77,999",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Quad HD+ Display,64 MP + 12 MP +12 MP + VGA Depth Camera | 10MP Front Camera,4500 mAh Lithium-ion Battery,Exynos 990 Processor
https://www.flipkart.com/search?q=mobiles&page=10,"OnePlus 7 (Mirror Grey, 256 GB)","₹35,988",4.6,8 GB RAM | 256 GB ROM,16.28 cm (6.41 inch) Display,48 MP + 5 MP | 16MP Front Camera,3700 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=10,"Panasonic Eluga I8 (Charcoal Black, 32 GB)","₹9,139",4,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,4000 mAh Battery,Meditek Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Gionee S11 Lite (Black, 32 GB)","₹10,500",4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) HD+ Display,13MP + 2MP | 16MP Front Camera,3030 mAh Lithium-polymer Battery,Snapdragon 430 Octa-core Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Samsung Galaxy A70 (Blue, 128 GB)","₹24,299",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,17.02 cm (6.7 inch) Full HD+ Display,32MP + 5MP + 8MP | 32MP Front Camera,4500 mAh Lithium-ion Battery,Qualcomm Snapdragron 675 Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Tecno Camon 15 Pro (Opal White, 128 GB)","₹15,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.59 cm (6.53 inch) Full HD+ Display,48MP + 2MP + 5MP + QVGA Rear Camera | 32MP Front Camera,4000 mAh Li-ion Polymer Battery Battery,Helio P35 MT6765 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Realme X2 (Pearl White, 128 GB)","₹20,999",4.5,8 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,4000 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=9,"Vivo Y12 (BURGUNDY RED, 64 GB)","₹13,299",4.4,3 GB RAM | 64 GB ROM,16.0 cm (6.3 inch) Display,13MP Rear Camera,5000 mAh Battery,Qualcomm Snapdragon 730G Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Realme X2 (Pearl Blue, 64 GB)","₹17,999",4.5,4 GB RAM | 64 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 2MP + 2MP | 32MP Front Camera,4000 mAh Battery,Qualcomm Snapdragon 865 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"OnePlus 8 (Onyx Black, 128 GB)","₹49,990",5,8 GB RAM | 128 GB ROM,16.64 cm (6.55 inch) Display,48MP + 2MP + 16MP | 16MP Front Camera,4300 mAh Battery,Qualcomm Snapdragon 865 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"OnePlus 8 (Glacial Green, 256 GB)","₹54,990",4.6,12 GB RAM | 256 GB ROM,16.64 cm (6.55 inch) Display,48MP + 2MP + 16MP,4300 mAh Battery,Exynos 9610 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Samsung Galaxy A50 (White, 64 GB)","₹15,499",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Full HD+ Display,25MP + 5MP + 8MP | 25MP Front Camera,4000 mAh Lithium-ion Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor
https://www.flipkart.com/search?q=mobiles&page=25,Mymax M8110,₹755,4,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,1.3MP Rear Camera,1500 mAh Battery,10 Days Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=25,Mafe Pro Plus,₹810,4,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,1050 mAh Battery,1 Year Manufacturer Warranty,1 Year Brand Warranty
https://www.flipkart.com/search?q=mobiles&page=25,Kechaoda K-55 Plus,"₹1,045",4.1,512 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) QVGA Display,0.3MP Rear Camera,850 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=25,Mafe Blade,"₹1,275",4.8,64 MB RAM | 64 MB ROM | Expandable Upto 16 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1800 mAh Battery,NA Processor
https://www.flipkart.com/search?q=mobiles&page=25,Jivi R21 Plus,₹899,4.1,5 MB RAM | 32 MB ROM | Expandable Upto 128 MB,4.57 cm (1.8 inch) Display,0.3MP + 0MP | 0MP Front Camera,1000 mAh Battery,12 Months
https://www.flipkart.com/search?q=mobiles&page=14,Jmax M40 Combo of Two,"₹1,299",3.4,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,1.3MP Rear Camera,1050 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=13,"Karbonn K9 Kavach (Black, 16 GB)","₹3,699",4.1,2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,5MP Rear Camera,2300 mAh Battery,1 Year Brand Warranty on Handset
https://www.flipkart.com/search?q=mobiles&page=13,Itel it2172,"₹1,090",4.2,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Brand Warranty
https://www.flipkart.com/search?q=mobiles&page=13,"Asus Zenfone 2 Laser (Black, 16 GB)","₹13,699",4.1,3 GB RAM | 16 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Polymer Battery,Qualcomm Snapdragon 615 Octa Core 1.5GHz Processor
https://www.flipkart.com/search?q=mobiles&page=13,Gfive U331 & U106 Combo of Two,"₹1,299",3.7,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,Domestic
https://www.flipkart.com/search?q=mobiles&page=12,Samsung Guru Music 2,"₹1,887",4.3,NA ROM,5.08 cm (2 inch) QVGA Display,800 mAh Battery,1 Year Manufacturer Warranty,Samsung Exynos 9 Octa 9611 Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Honor 10 Lite (Midnight Black, 32 GB)","₹13,999",4.4,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) Full HD+ Display,13MP + 2MP | 24MP Front Camera,3400 mAh Lithium Polymer Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=12,"Samsung Galaxy M31 (Ocean Blue, 64 GB)","₹17,990",4.7,6 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Full HD+ Display,64MP + 8MP + 5MP + 5MP | 32MP Front Camera,6000 mAh Battery,Exynos 8895 Octa Core 2.3GHz Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Nokia 5.1 Plus (Blue, 64 GB)","₹14,990",4.1,6 GB RAM | 64 GB ROM,14.73 cm (5.8 inch) Display,13MP Rear Camera,3060 mAh Battery,Exynos 990 Processor
https://www.flipkart.com/search?q=mobiles&page=12,Nokia 105 SS,"₹1,265",4.3,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,Brand Warranty of 1 Year Available for Mobile from Date of Purchase,1 Year
https://www.flipkart.com/search?q=mobiles&page=12,"Samsung Galaxy S8 (Midnight Black, 64 GB)","₹49,990",4.6,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,14.73 cm (5.8 inch) Quad HD+ Display,12MP Rear Camera | 8MP Front Camera,3000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=17,I Kall K25 Combo of Two Mobiles,"₹1,199",3.5,32 MB RAM | 64 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=17,"Apple iPhone 11 Pro Max (Silver, 64 GB)","₹1,17,100",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=17,InFocus Selfie C1,₹850,3.9,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Quarter QVGA Display,1.3MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=17,InFocus Selfie C1,₹899,3.9,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,11.43 cm (4.5 inch) Display,1.3MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=17,"I Kall K-1 (Black, 8 GB)","₹4,299",3.4,1 GB RAM | 8 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,5MP Rear Camera | 2MP Front Camera,2200 mAh Battery,1.3 QUAD CORE PROCESSOR Processor
https://www.flipkart.com/search?q=mobiles&page=17,"LG V30+ (Black, 128 GB)","₹24,999",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,15.24 cm (6 inch) Quad HD+ Display,16MP + 13MP | 5MP Front Camera,3300 mAh Battery,Qualcomm Snapdragon 835 Processor
https://www.flipkart.com/search?q=mobiles&page=17,Karbonn K9,"₹1,299",4,6.6 cm (2.6 inch) QVGA Display,2MP Rear Camera,1800 mAh Battery,1 Year Manufacturer Warranty,12+1 month warranty provided by the manufacture
https://www.flipkart.com/search?q=mobiles&page=17,"Tecno Camon I Click 2 (Midnight Black, 64 GB)","₹13,500",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 128 GB,15.75 cm (6.2 inch) Display,13MP + 5MP | 24MP Front Camera,3750 mAh Battery,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=18,"Alcatel 1 (Blue, 8 GB)","₹4,999",2.9,1 GB RAM | 8 GB ROM,12.7 cm (5 inch) Display,8MP Rear Camera,2000 mAh Battery,18 Months
https://www.flipkart.com/search?q=mobiles&page=18,"Lenovo X2-AP (Gold, 32 GB)","₹17,499",3.7,2 GB RAM | 32 GB ROM,12.7 cm (5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,2300 mAh Li-Polymer Battery,MediaTek 6595M Processor
https://www.flipkart.com/search?q=mobiles&page=18,"Samsung Galaxy Note 10 Plus (Aura Black, 256 GB)","₹84,200",4.6,12 GB RAM | 256 GB ROM | Expandable Upto 1 TB,17.27 cm (6.8 inch) Display,12MP (Dual Aperture) + 12MP + 16MP + TOF | 10MP Front Camera,4300 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=18,Itel It2171,"₹1,080",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1000 mAh Battery,"100 Days Replacement Warranty, 1 year warranty for Handset & 6 Months Warranty for Accessories"
https://www.flipkart.com/search?q=mobiles&page=18,Karbonn K140 Pop,₹899,3.9,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=18,I Kall K36 NEW MOBILE,₹899,3.3,32 MB RAM | 64 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,1800 mAh Battery,15 Month  Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=18,Ssky S-10 Hero,₹749,3.5,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) VGA Display,0.3MP Rear Camera,1000 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=16,"Vivo V7 (Gold, 32 GB)","₹19,990",4.4,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) HD Display,16MP Rear Camera | 24MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor
https://www.flipkart.com/search?q=mobiles&page=16,Lava A1200,"₹1,199",4.2,32 MB RAM | 24 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,1750 mAh Li-ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
https://www.flipkart.com/search?q=mobiles&page=16,"Vivo V9 (Pearl Black, 64 GB)","₹23,990",4.5,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 24MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 626 Processor
https://www.flipkart.com/search?q=mobiles&page=16,Muphone M350,₹890,4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=16,Muphone M350,₹890,4.4,32 MB RAM | 32 MB ROM,3.66 cm (1.44 inch) Display,1.3MP Rear Camera,800 mAh Battery,Domestic Warranty
https://www.flipkart.com/search?q=mobiles&page=11,Gfive U106,₹699,3.9,32 MB RAM | 64 MB ROM | Expandable Upto 16 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,950 mAh Battery,1 Year Manufacturer warranty.
https://www.flipkart.com/search?q=mobiles&page=11,Lava A1 Josh,₹865,4.2,4 MB RAM | 1 KB ROM,4.57 cm (1.8 inch) QVGA Display,800 mAh Battery,1 Year replacement gurantee for phone and 6 months warranty for accessories in the box,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=11,"LG W30 Pro (Midnight Purple, 64 GB)","₹13,998",4,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,15.77 cm (6.21 inch) HD+ Display,13MP + 16MP | 16MP Front Camera,4050 mAh Battery,1 Year Manufacturing Warranty
https://www.flipkart.com/search?q=mobiles&page=11,Gfive Leo,₹675,3.6,32 MB ROM,4.57 cm (1.8 inch) QVGA Display,0.3MP Rear Camera,1050 mAh Battery,1 Year Manufacturing Warranty for Mobile and 6 Months Battery Warranty
https://www.flipkart.com/search?q=mobiles&page=11,Karbonn K334,₹828,3.2,12 MB RAM | 12 MB ROM,4.5 cm (1.77 inch) Display,0.2MP Rear Camera,1750 mAh Battery,1 Year Manufacturer Warranty
https://www.flipkart.com/search?q=mobiles&page=11,Karbonn K334,₹910,3.7,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.08MP Rear Camera,1750 mAh Battery,Quad Core Processor
https://www.flipkart.com/search?q=mobiles&page=11,"Meizu C9 Pro (Gold, 32 GB)","₹5,890",4.1,3 GB RAM | 32 GB ROM | Expandable Upto 128 GB,13.84 cm (5.45 inch) Full HD Display,13MP Rear Camera | 8MP Front Camera,3000 mAh Battery,Qualcomm Snapdragon 730G Processor
https://www.flipkart.com/search?q=mobiles&page=10,Lava A3,"₹1,099",4.2,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1750 mAh Battery,1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=10,Lava A3,"₹1,099",4.2,4 MB RAM | 3 MB ROM | Expandable Upto 32 GB,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1750 mAh Battery,1 year manufacturer Replacement for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=10,"Mi A2 (Red, 64 GB)","₹10,599",4.2,4 GB RAM | 64 GB ROM,15.21 cm (5.99 inch) Full HD+ Display,20MP + 12MP | 20MP Front Camera,3010 mAh Battery,Qualcomm Snapdragon 660 AIE Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Samsung Galaxy S10e (Prism Black, 128 GB)","₹47,300",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 512 GB,14.73 cm (5.8 inch) Full HD+ Display,16MP + 12MP | 10MP Front Camera,3100 mAh Lithium-ion Battery,Exynos 9 9820 Processor
https://www.flipkart.com/search?q=mobiles&page=10,"Apple iPhone 11 Pro Max (Silver, 256 GB)","₹1,31,900",4.7,256 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=9,"Vivo V15 Pro (Ruby Red, 128 GB)","₹28,499",4.5,8 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,"48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera | 32MP Front Camera",3700 mAh Li-ion Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor
https://www.flipkart.com/search?q=mobiles&page=9,"Vivo V15 Pro (Ruby Red, 128 GB)","₹21,099",4.5,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,"48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera | 32MP Front Camera",3700 mAh Li-ion Battery,Qualcomm Snapdragon 835 Processor
https://www.flipkart.com/search?q=mobiles&page=9,"LG V30+ (Silver, 128 GB)","₹24,999",4.3,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,15.24 cm (6 inch) Quad HD+ Display,16MP + 13MP | 5MP Front Camera,3300 mAh Battery,iOS 13 Compatible
https://www.flipkart.com/search?q=mobiles&page=9,"Apple iPhone XR (White, 128 GB)","₹57,800",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,Qualcomm Snapdragon 625 Processor
https://www.flipkart.com/search?q=mobiles&page=25,MTR Bullet,₹949,3,64 MB RAM | 64 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2000 mAh Battery,ONE YEAR MANUFACTURING WARRANTY FROM SERVICE CENTER
https://www.flipkart.com/search?q=mobiles&page=25,Ziox X73,₹749,4.4,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.13MP Rear Camera,1000 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=25,MIXX M1 Mini,₹799,2.4,64 MB RAM | 64 MB ROM,3.66 cm (1.44 inch) Display,2.4MP Rear Camera,800 mAh Battery,1 Year
https://www.flipkart.com/search?q=mobiles&page=25,MIXX M1 Mini,₹799,4.1,64 MB RAM | 64 MB ROM,3.66 cm (1.44 inch) Display,2.4MP Rear Camera,800 mAh Battery,MediaTek MT6762 Processor
https://www.flipkart.com/search?q=mobiles&page=12,"Samsung Galaxy S20 (Cosmic Gray, 128 GB)","₹70,499",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,15.75 cm (6.2 inch) Quad HD+ Display,64MP + 12MP + 12MP | 10MP Front Camera,4000 mAh Lithium-ion Battery,Brand Warranty for 1 Year
https://www.flipkart.com/search?q=mobiles&page=12,itel it5617,"₹1,499",3.7,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,0.3MP Rear Camera,2500 mAh Battery,Spreadtrum Processor
https://www.flipkart.com/search?q=mobiles&page=12,Kechaoda K66 Plus,₹999,4.1,32 MB RAM | 64 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Quarter QVGA Display,0.3MP Rear Camera,400 mAh Battery,1 Year Warranty
https://www.flipkart.com/search?q=mobiles&page=17,"Apple iPhone 7 Plus (Silver, 32 GB)","₹34,999",4.5,32 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,Apple A10 Fusion 64-bit processor and Embedded M10 Motion Co-processor,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
https://www.flipkart.com/search?q=mobiles&page=17,"OnePlus 7 Pro (Mirror Grey, 256 GB)","₹45,990",4.6,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,48 MP + 8 MP + 16 MP | 16MP Front Camera,4000 mAh Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories
https://www.flipkart.com/search?q=mobiles&page=17,Lava 34 Plus,"₹1,619",4.2,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,6.1 cm (2.4 inch) QVGA Display,1.3MP Rear Camera,2500 mAh Battery,Qualcomm Snapdragon™ 855 Octa-core (up to 2.84 GHz x 1 + 2.42 GHz x 3 + 1.79 GHz x 4) Processor
https://www.flipkart.com/search?q=mobiles&page=18,"Apple iPhone 8 Plus (PRODUCT)RED (Red, 64 GB)","₹52,990",4.6,64 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor",Brand Warranty of 1 Year
https://www.flipkart.com/search?q=mobiles&page=18,"Asus 6Z (Black, 64 GB)","₹27,999",4.3,6 GB RAM | 64 GB ROM | Expandable Upto 2 TB,16.23 cm (6.39 inch) Full HD+ Display,48MP + 13MP | 48MP + 13MP Dual Front Camera,5000 mAh Battery,Qualcomm SD 855 Processor
